kode_pum,kode_bps,nama
81.08.12,8108042,Pulau Lakor
81.08.02,8108050,Damer
81.08.03,8108060,Kepulauan Luang Sermata
81.08.04,8108070,Babar Barat
81.08.11,8108071,Pulau Wetang
81.08.05,8108080,Pulau-pulau Babar Timur
81.08.09,8108081,Pulau Masela
81.08.10,8108082,Dawelor Dawera
81.09.04,8109010,Kepala Madan
81.09.05,8109020,Leksula
81.09.06,8109021,Fena Fafan
81.09.01,8109030,Namrole
81.09.02,8109040,Waesama
81.09.03,8109050,Ambalau
81.71.01,8171010,Nusaniwe
81.71.02,8171020,Sirimau
81.71.05,8171021,Leitimur Selatan
81.71.03,8171030,Baguala
81.71.04,8171031,Teluk Ambon
81.72.04,8172010,Pulau-pulau Kur
81.72.05,8172011,Kur Selatan
81.72.03,8172020,Tayando Tam
81.72.01,8172030,Pulau Dullah Utara
81.72.02,8172040,Pulau Dullah Selatan
82.01.01,8201090,Jailolo
82.01.05,8201091,Jailolo Selatan
82.01.04,8201100,Sahu
82.01.09,8201101,Sahu Timur
82.01.03,8201130,Ibu
82.01.08,8201131,Ibu Selatan
82.01.07,8201132,Ibu Utara
82.01.02,8201140,Loloda
82.01.10,8201141,Loloda Tengah
82.02.01,8202030,Weda
82.02.05,8202031,Weda Selatan
82.02.04,8202032,Weda Utara
82.02.07,8202033,Weda Tengah
82.02.09,8202034,Weda Timur
82.02.03,8202041,Pulau Gebe
82.02.02,8202042,Patani
82.02.06,8202043,Patani Utara
82.02.08,8202044,Patani Barat
82.02.10,8202045,Patani Timur
82.05.03,8203010,Sulabesi Barat
82.05.09,8203011,Sulabesi Selatan
82.05.02,8203020,Sanana
82.05.07,8203021,Sulabesi Tengah
82.05.08,8203022,Sulabesi Timur
82.05.18,8203023,Sanana Utara
82.05.01,8203030,Mangoli Timur
82.05.11,8203031,Mangoli Tengah
82.05.10,8203032,Mangoli Utara Timur
82.05.06,8203040,Mangoli Barat
82.05.13,8203041,Mangoli Utara
82.05.12,8203042,Mangoli Selatan
82.04.05,8204010,Obi Selatan
82.04.06,8204020,Obi
82.04.28,8204021,Obi Barat
82.04.29,8204022,Obi Timur
82.04.30,8204023,Obi Utara
82.04.08,8204030,Bacan
82.04.19,8204031,Mandioli Selatan
82.04.20,8204032,Mandioli Utara
82.04.17,8204033,Bacan Selatan
82.04.18,8204034,Kepulauan Botanglomang
82.04.07,8204040,Bacan Timur
82.04.21,8204041,Bacan Timur Selatan
82.04.22,8204042,Bacan Timur Tengah
82.04.09,8204050,Bacan Barat
82.04.15,8204051,Kasiruta Barat
82.04.16,8204052,Kasiruta Timur
82.04.14,8204053,Bacan Barat Utara
82.04.02,8204060,Kayoa
82.04.11,8204061,Kayoa Barat
82.04.12,8204062,Kayoa Selatan
82.04.13,8204063,Kayoa Utara
82.04.01,8204070,Pulau Makian
82.04.10,8204071,Makian Barat
82.04.04,8204080,Gane Barat
82.04.23,8204081,Gane Barat Selatan
82.04.24,8204082,Gane Barat Utara
82.04.25,8204083,Kepulauan Joronga
82.04.03,8204090,Gane Timur
82.04.27,8204091,Gane Timur Tengah
82.04.26,8204092,Gane Timur Selatan
82.03.08,8205010,Malifut
82.03.22,8205011,Kao Teluk
82.03.07,8205020,Kao
82.03.21,8205021,Kao Barat
82.03.20,8205022,Kao Utara
82.03.06,8205030,Tobelo Selatan
82.03.13,8205031,Tobelo Barat
82.03.12,8205032,Tobelo Timur
82.03.05,8205040,Tobelo
82.03.11,8205041,Tobelo Tengah
82.03.10,8205042,Tobelo Utara
82.03.04,8205050,Galela
82.03.16,8205051,Galela Selatan
82.03.14,8205052,Galela Barat
82.03.15,8205053,Galela Utara
82.03.09,8205060,Loloda Utara
82.03.19,8205061,Loloda Kepulauan
82.06.03,8206010,Maba Selatan
82.06.10,8206011,Kota Maba
82.06.04,8206020,Wasile Selatan
82.06.01,8206030,Wasile
82.06.07,8206031,Wasile Timur
82.06.05,8206032,Wasile Tengah
82.06.06,8206033,Wasile Utara
82.06.02,8206040,Maba
82.06.08,8206041,Maba Tengah
82.06.09,8206042,Maba Utara
82.07.01,8207010,Morotai Selatan
82.07.05,8207020,Morotai Timur
82.07.02,8207030,Morotai Selatan Barat
82.07.06,8207031,Pulau Rao
82.07.03,8207040,Morotai Jaya
82.07.04,8207050,Morotai Utara
82.08.01,8208010,Taliabu Barat
82.08.07,8208020,Taliabu Selatan
82.08.08,8208030,Tabona
82.08.06,8208040,Taliabu Timur Selatan
82.08.05,8208050,Taliabu Timur
82.08.04,8208060,Taliabu Utara
82.08.03,8208070,Lede
82.08.02,8208080,Taliabu Barat Laut
82.71.01,8271010,Pulau Ternate
82.71.04,8271011,Moti
82.71.05,8271012,Pulau Batang Dua
82.71.07,8271013,Pulau Hiri
82.71.08,8271014,Ternate Barat
82.71.02,8271020,Kota Ternate Selatan
82.71.06,8271021,Kota Ternate Tengah
82.71.03,8271030,Kota Ternate Utara
82.72.04,8272010,Tidore Selatan
82.72.05,8272020,Tidore Utara
82.72.01,8272030,Tidore
82.72.08,8272031,Tidore Timur
82.72.03,8272040,Oba
82.72.07,8272041,Oba Selatan
82.72.02,8272050,Oba Utara
82.72.06,8272051,Oba Tengah
92.03.03,9101050,Fak-fak Timur
92.03.06,9101051,Karas
92.03.12,9101052,Fakfak Timur Tengah
92.03.01,9101060,Fak-fak
92.03.05,9101061,Fak-fak Tengah
92.03.10,9101062,Pariwari
92.03.02,9101070,Fak-fak Barat
92.03.11,9101071,Wartutin
92.03.04,9101080,Kokas
92.03.09,9101081,Teluk Patipi
92.03.08,9101082,Kramongmongga
92.03.07,9101083,Bomberay
92.03.13,9101084,Arguni
92.03.14,9101085,Mbahamdandara
92.03.16,9101086,Furwagi
92.03.15,9101087,Kayauni
92.03.17,9101088,Tomage
92.08.02,9102010,Buruway
92.08.03,9102020,Teluk Arguni Atas
92.08.06,9102021,Teluk Arguni Bawah
92.08.01,9102030,Kaimana
92.08.05,9102031,Kambrau
92.08.04,9102040,Teluk Etna
92.08.07,9102041,Yamor
92.07.07,9103010,Naikere
92.07.04,9103020,Wondiboy
92.07.08,9103021,Rasiei
92.07.09,9103022,Kuri Wamesa
92.07.01,9103030,Wasior
92.07.03,9103040,Teluk Duairi
92.07.10,9103041,Roon
92.07.02,9103050,Windesi
92.07.12,9103051,Nikiwar
92.07.05,9103060,Wamesa
92.07.11,9103061,Roswar
92.07.06,9103070,Rumberpon
92.07.13,9103071,Soug Jaya
92.06.08,9104010,Fafurwar
92.06.03,9104020,Babo
92.06.14,9104021,Sumuri
92.06.16,9104022,Aroba
92.06.15,9104023,Kaitaro
92.06.10,9104030,Kuri
92.06.07,9104040,Wamesa
92.06.01,9104050,Bintuni
92.06.11,9104051,Manimeri
92.06.12,9104052,Tuhiba
92.06.13,9104053,Dataran Beimes
92.06.09,9104060,Tembuni
92.06.04,9104070,Aranday
92.06.20,9104071,Kamundan
92.06.19,9104072,Tomu
92.06.21,9104073,Weriagar
92.06.05,9104080,Moskona Selatan
92.06.23,9104081,Meyado
92.06.22,9104082,Moskona Barat
92.06.02,9104090,Merdey
92.06.18,9104091,Biscoop
92.06.17,9104092,Masyeta
92.06.06,9104100,Moskona Utara
92.06.24,9104101,Moskona Timur
92.02.03,9105110,Warmare
92.02.32,9105111,Mokwam
92.02.04,9105120,Prafi
92.02.31,9105121,Aimasi
92.02.12,9105141,Manokwari Barat
92.02.13,9105142,Manokwari Timur
92.02.14,9105143,Manokwari Utara
92.02.15,9105144,Manokwari Selatan
92.02.17,9105146,Tanah Rubuh
92.02.35,9105147,Moruj Mega
92.02.05,9105170,Masni
92.02.21,9105171,Sidey
92.02.33,9105172,Masni Utara
92.02.34,9105173,Wasirawi
92.11.06,9111010,Tahota
92.11.04,9111020,Dataran Isim
92.11.03,9111030,Neney
92.11.05,9111040,Momi Waren
92.11.01,9111050,Ransiki
92.11.02,9111060,Oransbari
92.12.05,9112010,Didohu
92.12.04,9112020,Sururey
92.12.02,9112030,Anggi Gida
92.12.03,9112040,Membey
92.12.01,9112050,Anggi
92.12.06,9112060,Taige
92.12.10,9112070,Hingk
92.12.09,9112080,Minyambaouw
92.12.07,9112090,Catubouw
92.12.08,9112100,Testega
96.03.15,9201010,Misool Barat
96.03.12,9201020,Misool Selatan
96.03.06,9201030,Misool Timur
96.03.01,9201040,Misool (misool Utara)
96.03.16,9201050,Kepulauan Sembilan
96.03.10,9201060,Kofiau
96.03.21,9201070,Salawati Tengah
96.03.04,9201080,Salawati Utara
96.03.20,9201090,Salawati Barat
96.03.24,9201100,Batanta Selatan
96.03.19,9201110,Batanta Utara
96.03.14,9201120,Waigeo Barat Kepulauan
96.03.11,9201130,Meos Mansar
96.03.03,9201140,Waigeo Selatan
96.03.17,9201150,Kota Waisai
96.03.09,9201160,Teluk Mayalibit
96.03.18,9201170,Tiplol Mayalibit
96.03.08,9201180,Waigeo Timur
96.03.13,9201190,Warwarbomi
96.03.02,9201200,Waigeo Utara
96.03.22,9201210,Supnin
96.03.07,9201220,Waigeo Barat
96.03.23,9201230,Kepulauan Ayau
96.03.05,9201240,Ayau
96.01.10,9202010,Salawati Selatan
96.01.28,9202020,Salawati Tengah
96.01.04,9202030,Seget
96.01.08,9202040,Segun
96.01.17,9202050,Moisegen
96.01.03,9202060,Salawati
96.01.09,9202070,Mayamuk
96.01.14,9202080,Mariat
96.01.05,9202090,Aimas
96.01.18,9202100,Sorong
96.01.01,9202110,Makbon
96.01.15,9202120,Klayili
96.01.16,9202130,Klaso
96.01.23,9202140,Saengkeduk
96.01.24,9202150,Malabotom
96.01.06,9202160,Klamono
96.01.26,9202170,Klasafet
96.01.19,9202180,Bagun
96.01.25,9202190,Konhir
96.01.02,9202200,Beraur
96.01.29,9202210,Botain
96.01.12,9202220,Klawak
96.01.27,9202230,Hobard
96.01.11,9202240,Klabot
96.01.22,9202250,Buk
96.01.07,9202260,Sayosa
96.01.20,9202270,Wemak
96.01.30,9202280,Sayosa Timur
96.01.13,9202290,Maudus
96.01.21,9202300,Sunook
96.02.02,9203010,Inanwatan
96.02.04,9203020,Kokoda
96.02.11,9203030,Kokoda Utara
96.02.10,9203040,Matemani
96.02.08,9203050,Kais
96.02.15,9203060,Kais Darat
96.02.09,9203070,Konda
96.02.07,9203080,Wayer
96.02.05,9203090,Moswaren
96.02.01,9203100,Teminabuan
96.02.12,9203110,Saifi
96.02.06,9203120,Seremuk
96.02.03,9203130,Sawiat
96.02.13,9203140,Fokour
96.02.14,9203150,Salkma
96.05.14,9204010,Aifat Timur Selatan
96.05.04,9204020,Aifat Selatan
96.05.01,9204030,Aifat
96.05.03,9204040,Aifat Timur
96.05.12,9204050,Aifat Timur Tengah
96.05.13,9204060,Aifat Timur Jauh
96.05.02,9204070,Aifat Utara
96.05.22,9204080,Aitinyo Tengah
96.05.05,9204090,Aitinyo Barat
96.05.06,9204100,Aitinyo
96.05.07,9204110,Aitinyo Utara
96.05.23,9204120,Aitinyo Raya
96.05.17,9204130,Ayamaru Selatan Jaya
96.05.15,9204140,Ayamaru Selatan
96.05.18,9204150,Ayamaru Timur Selatan
96.05.20,9204160,Ayamaru Tengah
96.05.08,9204170,Ayamaru
96.05.21,9204180,Ayamaru Barat
96.05.10,9204190,Ayamaru Timur
96.05.16,9204200,Ayamaru Jaya
96.05.09,9204210,Ayamaru Utara
96.05.19,9204220,Ayamaru Utara Timur
96.05.24,9204230,Mare Selatan
96.05.11,9204240,Mare
96.04.29,9205010,Selemkai
96.04.08,9205020,Moraid
96.04.03,9205030,Yembun
96.04.14,9205040,Bamusbama
96.04.07,9205050,Syujak
96.04.20,9205060,Tinggouw
96.04.01,9205070,Fef
96.04.15,9205080,Ases
96.04.16,9205090,Miyah Selatan
96.04.19,9205100,Wilhem Roumbouts
96.04.02,9205110,Miyah
96.04.05,9205120,Sausapor
96.04.13,9205130,Bikar
96.04.04,9205140,Kwoor
96.04.21,9205150,Kwesefo
96.04.18,9205160,Tobouw
96.04.06,9205170,Abun
96.04.10,9205180,Amberbaken
96.04.27,9205190,Amberbaken Barat
96.04.26,9205200,Mpur
96.04.12,9205210,Mubrani
96.04.28,9205220,Kasi
96.04.17,9205230,Ireres
96.04.11,9205240,Senopi
96.04.22,9205250,Mawabuan
96.04.09,9205260,Kebar
96.04.25,9205270,Manekar
96.04.23,9205280,Kebar Timur
96.04.24,9205290,Kebar Selatan
96.71.08,9271010,Klaurung
96.71.05,9271020,Sorong Utara
96.71.02,9271030,Sorong Timur
96.71.06,9271040,Sorong Manoi
96.71.09,9271050,Malaimsimsa
96.71.01,9271060,Sorong
96.71.07,9271070,Sorong Kota
96.71.04,9271080,Sorong Kepulauan
96.71.03,9271090,Sorong Barat
96.71.10,9271100,Maladum Mes
91.03.11,9403080,Kaureh
91.03.16,9403081,Airu
91.03.15,9403082,Yapsi
91.03.05,9403140,Kemtuk
91.03.06,9403150,Kemtuk Gresi
91.03.18,9403151,Gresi Selatan
91.03.07,9403160,Nimboran
91.03.14,9403161,Nambluong
91.03.08,9403170,Nimbokrang
91.03.09,9403180,Unurum Guay
91.03.10,9403200,Demta
91.03.19,9403201,Yokari
91.03.03,9403210,Depapre
91.03.17,9403211,Raveni Rara
91.03.04,9403220,Sentani Barat
91.03.13,9403221,Waibu
91.03.01,9403230,Sentani
91.03.12,9403231,Ebungfao
91.03.02,9403240,Sentani Timur
91.05.03,9408040,Yapen Timur
91.05.07,9408041,Yapen Utara
91.05.09,9408042,Teluk Ampimoi
91.05.08,9408043,Raimbawi
91.05.13,9408044,Pulau Kurudu
91.05.04,9408050,Angkaisera
91.05.10,9408051,Kepulauan Ambai
91.05.16,9408052,Yawakukat
91.05.17,9408053,Nusawani
91.05.01,9408060,Yapen Selatan
91.05.06,9408061,Kosiwo
91.05.15,9408062,Anotaurei
91.05.02,9408070,Yapen Barat
91.05.11,9408071,Wonawa
91.05.14,9408072,Pulau Yerui
91.05.05,9408080,Poom
91.05.12,9408081,Windesi
91.06.04,9409010,Numfor Barat
91.06.17,9409011,Orkeri
91.06.05,9409020,Numfor Timur
91.06.16,9409021,Bruyadori
91.06.18,9409022,Poiru
91.06.10,9409030,Padaido
91.06.19,9409031,Aimando Padaido
91.06.03,9409040,Biak Timur
91.06.20,9409041,Oridek
91.06.01,9409050,Biak Kota
91.06.12,9409060,Samofa
91.06.11,9409070,Yendidori
91.06.02,9409080,Biak Utara
91.06.14,9409081,Andey
91.06.09,9409090,Warsa
91.06.13,9409091,Yawosi
91.06.21,9409092,Bondifuar
91.06.08,9409100,Biak Barat
91.06.15,9409101,Swandiwe
91.10.14,9419021,Pantai Timur Bagian Barat
91.10.04,9419022,Pantai Timur
91.10.05,9419031,Bonggo
91.10.15,9419032,Bonggo Timur
91.10.02,9419040,Tor Atas
91.10.01,9419050,Sarmi
91.10.13,9419051,Sarmi Timur
91.10.12,9419052,Sarmi Selatan
91.10.03,9419060,Pantai Barat
91.10.09,9419061,Apawer Hulu
91.11.04,9420010,Web
91.11.07,9420011,Towe
91.11.10,9420012,Yaffi
91.11.03,9420020,Senggi
91.11.11,9420021,Kaisenar
91.11.01,9420030,Waris
91.11.02,9420040,Arso
91.11.06,9420041,Arso Timur
91.11.08,9420042,Arso Barat
91.11.09,9420043,Mannem
91.11.05,9420050,Skanto
91.15.01,9426010,Waropen Bawah
91.15.09,9426011,Inggerus
91.15.08,9426012,Urei Faisei
91.15.11,9426013,Oudate
91.15.12,9426014,Wapoga
91.15.03,9426020,Masirei
91.15.07,9426021,Risei Sayati
91.15.13,9426022,Demba
91.15.15,9426023,Soyoi Mambai
91.15.14,9426024,Wonti
91.15.10,9426040,Kirihi
91.19.01,9427010,Supiori Selatan
91.19.04,9427011,Kepulauan Aruri
91.19.02,9427020,Supiori Utara
91.19.05,9427021,Supiori Barat
91.19.03,9427030,Supiori Timur
91.20.06,9428030,Waropen Atas
91.20.07,9428031,Benuki
91.20.08,9428032,Sawai
91.20.05,9428040,Mamberamo Hilir
91.20.01,9428050,Mamberamo Tengah
91.20.04,9428060,Mamberamo Tengah Timur
91.20.03,9428070,Rufaer
91.20.02,9428080,Mamberamo Hulu
91.71.04,9471010,Muara Tami
91.71.03,9471020,Abepura
91.71.05,9471021,Heram
91.71.02,9471030,Jayapura Selatan
91.71.01,9471040,Jayapura Utara
93.01.04,9501010,Kimaam
93.01.19,9501020,Waan
93.01.18,9501030,Tabonji
93.01.20,9501040,Ilwayab
93.01.22,9501050,Kontuar
93.01.21,9501060,Padua
93.01.03,9501070,Okaba
93.01.15,9501080,Tubang
93.01.16,9501090,Ngguti
93.01.17,9501100,Kaptel
93.01.11,9501110,Kurik
93.01.14,9501120,Malind
93.01.13,9501130,Animha
93.01.01,9501140,Merauke
93.01.05,9501150,Semangga
93.01.06,9501160,Tanah Miring
93.01.07,9501170,Jagebob
93.01.08,9501180,Sota
93.01.12,9501190,Naukenjerai
93.01.02,9501200,Muting
93.01.10,9501210,Elikobal
93.01.09,9501220,Ulilin
93.02.15,9502010,Subur
93.02.19,9502020,Ki
93.02.05,9502030,Jair
93.02.10,9502040,Fofi
93.02.01,9502050,Mandobo
93.02.18,9502060,Sesnuk
93.02.06,9502070,Bomakia
93.02.04,9502080,Kouh
93.02.20,9502090,Kawagit
93.02.09,9502100,Arimop
93.02.08,9502110,Iniyandit
93.02.02,9502120,Mindiptana
93.02.07,9502130,Kombut
93.02.16,9502140,Kombay
93.02.14,9502150,Yaniruma
93.02.13,9502160,Firiwage
93.02.12,9502170,Manggelum
93.02.11,9502180,Ambatkwi
93.02.03,9502190,Waropko
93.02.17,9502200,Ninati
93.03.02,9503010,Mambioman Bapai
93.03.09,9503020,Minyamur
93.03.13,9503030,Bamgi
93.03.04,9503040,Edera
93.03.11,9503050,Syahcame
93.03.12,9503060,Yakomi
93.03.10,9503070,Venaha
93.03.05,9503080,Haju
93.03.01,9503090,Obaa
93.03.08,9503100,Passue
93.03.06,9503110,Assue
93.03.14,9503120,Passue Bawah
93.03.03,9503130,Citak-mitak
93.03.07,9503140,Kaibar
93.03.15,9503150,Ti Zain
93.04.16,9504010,Safan
93.04.15,9504020,Kopay
93.04.06,9504030,Pantai Kasuari
93.04.14,9504040,Der Koumur
93.04.05,9504050,Fayit
93.04.21,9504060,Aswi
93.04.22,9504070,Awyu
93.04.19,9504080,Betcbamu
93.04.02,9504090,Atsj
93.04.18,9504100,Ayib
93.04.01,9504110,Agats
93.04.13,9504120,Jetsy
93.04.17,9504130,Sirets
93.04.07,9504140,Suator
93.04.20,9504150,Joutu
93.04.11,9504160,Joerat
93.04.10,9504170,Unir Sirau
93.04.04,9504180,Akat
93.04.25,9504190,Sor Ep
93.04.09,9504200,Kolf Braza
93.04.23,9504210,Koroway Buluanop
93.04.12,9504220,Pulau Tiga
93.04.03,9504230,Sawa Erma
93.04.24,9504240,Tomor Birip
93.04.08,9504250,Suru-suru
94.04.04,9601010,Mimika Barat
94.04.11,9601020,Mimika Barat Jauh
94.04.12,9601030,Mimika Barat Tengah
94.04.17,9601040,Amar
94.04.03,9601050,Mimika Timur
94.04.08,9601060,Mimika Tengah
94.04.07,9601070,Mimika Timur Jauh
94.04.01,9601080,Mimika Baru
94.04.09,9601090,Kuala Kencana
94.04.10,9601100,Tembagapura
94.04.16,9601110,Wania
94.04.15,9601120,Iwaka
94.04.13,9601130,Kwamki Narama
94.04.02,9601140,Agimuga
94.04.06,9601150,Jila
94.04.05,9601160,Jita
94.04.18,9601170,Alama
94.04.14,9601180,Hoya
94.06.05,9602010,Sukikai Selatan
94.06.03,9602020,Piyaiye
94.06.06,9602030,Mapia Barat
94.06.09,9602040,Mapia Tengah
94.06.02,9602050,Mapia
94.06.10,9602060,Dogiyai
94.06.07,9602070,Kamu Selatan
94.06.01,9602080,Kamu
94.06.08,9602090,Kamu Timur
94.06.04,9602100,Kamu Utara
94.08.05,9603010,Kapiraya
94.08.04,9603020,Tigi Barat
94.08.01,9603030,Tigi
94.08.02,9603040,Tigi Timur
94.08.03,9603050,Bowobado
94.01.15,9604010,Menou
94.01.14,9604020,Dipa
94.01.06,9604030,Siriwo
94.01.11,9604040,Wapoga
94.01.02,9604050,Napan
94.01.07,9604060,Makimi
94.01.09,9604070,Teluk Kimi
94.01.01,9604080,Nabire
94.01.04,9604090,Uwapa
94.01.12,9604100,Nabire Barat
94.01.05,9604110,Wanggar
94.01.10,9604120,Yaro
94.01.03,9604130,Yaur
94.01.08,9604140,Teluk Umar
94.01.13,9604150,Moora
94.03.05,9605010,Bibida
94.03.13,9605020,Pugo Dagi
94.03.01,9605030,Paniai Timur
94.03.11,9605040,Wegee Muka
94.03.09,9605050,Yatamo
94.03.20,9605060,Deiyai Miyo
94.03.14,9605070,Muye
94.03.02,9605080,Paniai Barat
94.03.15,9605090,Nakama
94.03.07,9605100,Siriwo
94.03.19,9605110,Baya Biru
94.03.18,9605120,Youtadi
94.03.04,9605130,Bogabaida
94.03.03,9605140,Aradide
94.03.16,9605150,Teluk Deya
94.03.17,9605160,Yagai
94.03.08,9605170,Kebo
94.03.10,9605180,Ekadide
94.03.22,9605190,Aweida
94.03.24,9605200,Fajar Timur
94.03.23,9605210,Topiyai
94.03.12,9605220,Wegee Bino
94.03.06,9605230,Dumadama
94.03.21,9605240,Dogomo
94.07.03,9606010,Wandai
94.07.04,9606020,Biandoga
94.07.06,9606030,Hitadipa
94.07.08,9606040,Tomosiga
94.07.05,9606050,Agisiga
94.07.07,9606060,Ugimba
94.07.01,9606070,Sugapa
94.07.02,9606080,Homeyo
94.05.07,9607010,Agandugume
94.05.21,9607020,Lambewi
94.05.22,9607030,Oneri
94.05.08,9607040,Gome
94.05.23,9607050,Amungkalpia
94.05.24,9607060,Gome Utara
94.05.25,9607070,Erelmakawia
94.05.01,9607080,Ilaga
94.05.18,9607090,Ilaga Utara
94.05.19,9607100,Mabugi
94.05.20,9607110,Omukia
94.05.06,9607120,Sinak
94.05.15,9607130,Sinak Barat
94.05.16,9607140,Mage'abume
94.05.17,9607150,Yugumuak
94.05.05,9607160,Pogoma
94.05.13,9607170,Kembru
94.05.14,9607180,Bina
94.05.02,9607190,Wangbe
94.05.12,9607200,Ogamanim
94.05.03,9607210,Beoga
94.05.10,9607220,Beoga Barat
94.05.11,9607230,Beoga Timur
94.05.04,9607240,Doufo
94.05.09,9607250,Dervos
94.02.03,9608010,Fawi
94.02.25,9608020,Dagai
94.02.07,9608030,Torere
94.02.15,9608040,Lumo
94.02.04,9608050,Mewoluk
94.02.16,9608060,Molanikime
94.02.26,9608070,Kiyage
94.02.19,9608080,Wanwi
94.02.05,9608090,Yamo
94.02.13,9608100,Ilamburawi
94.02.17,9608110,Dokome
94.02.11,9608120,Irimuli
94.02.09,9608130,Pagaleme
94.02.01,9608140,Mulia
94.02.12,9608150,Muara
94.02.14,9608160,Yambi
94.02.10,9608170,Gurage
94.02.08,9608180,Tingginambut
94.02.18,9608190,Kalome
94.02.21,9608200,Waegi
94.02.02,9608210,Ilu
94.02.23,9608220,Gubume
94.02.22,9608230,Nioga
94.02.20,9608240,Yamoneri
94.02.06,9608250,Nume
94.02.24,9608260,Taganombak
95.08.04,9701010,Wosak
95.08.28,9701020,Moba
95.08.27,9701030,Pija
95.08.25,9701040,Kora
95.08.01,9701050,Kenyam
95.08.23,9701060,Mbua Tengah
95.08.31,9701070,Krepkuri
95.08.24,9701080,Embetpen
95.08.05,9701090,Geselma
95.08.14,9701100,Kilmid
95.08.13,9701110,Yenggelo
95.08.15,9701120,Alama
95.08.12,9701130,Mebarok
95.08.02,9701140,Mapenduma
95.08.09,9701150,Koroptak
95.08.11,9701160,Paro
95.08.10,9701170,Kegayem
95.08.06,9701180,Mugi
95.08.16,9701190,Yal
95.08.17,9701200,Mam
95.08.03,9701210,Yigi
95.08.18,9701220,Dal
95.08.19,9701230,Nirkuri
95.08.20,9701240,Inikgal
95.08.07,9701250,Mbuwa
95.08.21,9701260,Iniye
95.08.29,9701270,Wutpaga
95.08.30,9701280,Nenggeagin
95.08.22,9701290,Mbulmu Yalma
95.08.08,9701300,Gearek
95.08.32,9701310,Pasir Putih
95.08.26,9701320,Wusi
95.01.01,9702010,Wamena
95.01.09,9702020,Asolokobal
95.01.06,9702030,Walelagama
95.01.12,9702040,Trikora
95.01.13,9702050,Napua
95.01.14,9702060,Walaik
95.01.15,9702070,Wouma
95.01.35,9702080,Welesi
95.01.36,9702090,Asotipo
95.01.37,9702100,Maima
95.01.04,9702110,Hubikosi
95.01.10,9702120,Pelebaga
95.01.17,9702130,Ibele
95.01.18,9702140,Taelarek
95.01.16,9702150,Hubikiak
95.01.03,9702160,Asologaima
95.01.07,9702170,Musatfak
95.01.30,9702180,Silo Karno Doga
95.01.31,9702190,Piramid
95.01.32,9702200,Muliama
95.01.39,9702210,Wame
95.01.02,9702220,Kurulu
95.01.21,9702230,Usilimo
95.01.22,9702240,Wita Waya
95.01.23,9702250,Libarek
95.01.24,9702260,Wadangku
95.01.25,9702270,Pisugi
95.01.05,9702280,Bolakme
95.01.08,9702290,Wolo
95.01.11,9702300,Yalengga
95.01.27,9702310,Tagime
95.01.28,9702320,Molagalome
95.01.29,9702330,Tagineri
95.01.33,9702340,Bugi
95.01.34,9702350,Bpiri
95.01.26,9702360,Koragi
95.01.40,9702370,Wesaput
95.01.20,9702380,Siepkosi
95.01.19,9702390,Itlay Hisage
95.01.38,9702400,Popugoba
95.07.03,9703010,Makki
95.07.27,9703020,Gupura
95.07.28,9703030,Kolawa
95.07.29,9703040,Gelok Beam
95.07.21,9703050,Awina
95.07.30,9703060,Kuly Lanny
95.07.02,9703070,Pirime
95.07.38,9703080,Buguk Gona
95.07.18,9703090,Milimbo
95.07.20,9703100,Gollo
95.07.19,9703110,Wiringgambut
95.07.01,9703120,Tiom
95.07.12,9703130,Nogi
95.07.16,9703140,Mokoni
95.07.11,9703150,Niname
95.07.13,9703160,Yiginua
95.07.14,9703170,Tiom Ollo
95.07.15,9703180,Yugungwi
95.07.31,9703190,Lannyna
95.07.07,9703200,Balingga
95.07.26,9703210,Balingga Barat
95.07.25,9703220,Bruwa
95.07.22,9703230,Ayumnati
95.07.24,9703240,Goa Balim
95.07.09,9703250,Kuyawage
95.07.23,9703260,Wano Barat
95.07.06,9703270,Melagineri
95.07.39,9703280,Melagi
95.07.08,9703290,Tiomneri
95.07.17,9703300,Wereka
95.07.05,9703310,Dimba
95.07.35,9703320,Kelulome
95.07.36,9703330,Nikogwe
95.07.04,9703340,Gamelia
95.07.32,9703350,Karu
95.07.33,9703360,Yiluk
95.07.34,9703370,Guna
95.07.10,9703380,Poga
95.07.37,9703390,Muara
95.04.03,9704010,Kanggime
95.04.10,9704020,Woniki
95.04.17,9704030,Nabunage
95.04.18,9704040,Gilubandu
95.04.33,9704050,Wakuwo
95.04.42,9704060,Aweku
95.04.43,9704070,Bogonuk
95.04.01,9704080,Karubaga
95.04.05,9704090,Goyage
95.04.06,9704100,Wunim
95.04.12,9704110,Konda/ Kondaga
95.04.13,9704120,Nelawi
95.04.14,9704130,Kuari
95.04.44,9704140,Li Anogomma
95.04.45,9704150,Biuk
95.04.02,9704160,Bokondini
95.04.15,9704170,Bokoneri
95.04.16,9704180,Bewani
95.04.04,9704190,Kembu
95.04.07,9704200,Wina
95.04.08,9704210,Umagi
95.04.09,9704220,Panaga
95.04.26,9704230,Poganeri
95.04.27,9704240,Kamboneri
95.04.28,9704250,Airgaram
95.04.30,9704260,Dow
95.04.29,9704270,Wari/taiyeve Ii
95.04.25,9704280,Egiam
95.04.19,9704290,Nunggawi
95.04.11,9704300,Kubu
95.04.36,9704310,Anawi
95.04.38,9704320,Wugi
95.04.24,9704330,Geya
95.04.37,9704340,Wenam
95.04.21,9704350,Numba
95.04.41,9704360,Kai
95.04.23,9704370,Dundu
